algorithm,time,1,1,1,1
round_robin,100,7.050420168067227,7.352941176470588,7.184873949579832,7.19327731092437
round_robin,100,6.941666666666666,6.725,6.875,6.375
round_robin,100,6.884297520661157,7.115702479338843,6.8347107438016526,6.87603305785124
round_robin,100,6.336206896551724,5.931034482758621,6.232758620689655,6.439655172413793
round_robin,100,6.7478991596638656,6.453781512605042,7.159663865546219,6.4033613445378155
round_robin,100,7.11864406779661,7.533898305084746,7.033898305084746,6.745762711864407
round_robin,100,6.6,6.875,6.908333333333333,6.858333333333333
round_robin,100,6.356521739130435,7.521739130434782,7.434782608695652,6.991304347826087
round_robin,100,6.863247863247863,8.222222222222221,7.47008547008547,7.316239316239316
round_robin,100,7.163934426229508,6.327868852459017,7.401639344262295,6.581967213114754
round_robin,100,7.221238938053097,6.991150442477876,6.902654867256637,6.911504424778761
round_robin,100,6.940677966101695,6.576271186440678,7.432203389830509,6.440677966101695
round_robin,100,6.955357142857143,7.196428571428571,6.9375,7.848214285714286
round_robin,100,6.629310344827586,6.612068965517241,7.086206896551724,7.318965517241379
round_robin,100,7.026315789473684,8.166666666666666,7.578947368421052,6.5701754385964914
round_robin,100,7.147826086956521,7.608695652173913,6.965217391304348,7.495652173913044
round_robin,100,7.904347826086957,6.6869565217391305,7.426086956521739,7.660869565217391
round_robin,100,6.870689655172414,6.801724137931035,7.224137931034483,6.129310344827586
round_robin,100,7.17948717948718,8.025641025641026,7.136752136752137,6.769230769230769
round_robin,100,7.456896551724138,7.146551724137931,6.629310344827586,6.939655172413793
round_robin,100,7.408695652173913,7.269565217391304,6.6521739130434785,7.973913043478261
round_robin,100,7.0085470085470085,7.0256410256410255,6.3418803418803416,6.427350427350428
round_robin,100,6.341269841269841,6.420634920634921,7.2936507936507935,6.722222222222222
round_robin,100,6.512195121951219,6.634146341463414,6.715447154471545,6.796747967479675
round_robin,100,7.616071428571429,7.919642857142857,7.035714285714286,7.526785714285714
round_robin,100,7.353448275862069,7.146551724137931,7.413793103448276,8.181034482758621
round_robin,100,6.850877192982456,7.166666666666667,7.052631578947368,6.93859649122807
round_robin,100,7.732758620689655,7.663793103448276,7.2155172413793105,7.508620689655173
round_robin,100,6.491379310344827,6.603448275862069,6.853448275862069,7.525862068965517
round_robin,100,7.626086956521739,6.817391304347826,7.086956521739131,7.695652173913044
round_robin,100,7.732758620689655,7.75,7.456896551724138,7.086206896551724
round_robin,100,6.533333333333333,6.883333333333334,7.066666666666666,6.95
round_robin,100,6.6525423728813555,7.432203389830509,7.737288135593221,6.830508474576271
round_robin,100,6.882352941176471,7.109243697478991,7.621848739495798,7.714285714285714
round_robin,100,6.932773109243698,6.815126050420168,6.848739495798319,7.34453781512605
round_robin,100,7.4035087719298245,8.157894736842104,7.2368421052631575,7.0
round_robin,100,7.28695652173913,7.530434782608696,7.321739130434783,7.521739130434782
round_robin,100,6.929203539823009,7.079646017699115,7.566371681415929,6.672566371681416
round_robin,100,7.3474576271186445,6.8559322033898304,7.338983050847458,7.237288135593221
round_robin,100,6.6521739130434785,6.3130434782608695,7.2,6.895652173913043
round_robin,100,7.691666666666666,7.191666666666666,7.683333333333334,6.566666666666666
round_robin,100,7.206896551724138,7.405172413793103,7.491379310344827,7.396551724137931
round_robin,100,7.0256410256410255,7.282051282051282,6.794871794871795,7.17948717948718
round_robin,100,7.356521739130435,7.260869565217392,7.095652173913043,7.113043478260869
round_robin,100,7.1525423728813555,7.220338983050848,7.11864406779661,7.271186440677966
round_robin,100,7.08130081300813,6.642276422764228,6.902439024390244,6.585365853658536
round_robin,100,7.2521008403361344,6.571428571428571,7.5210084033613445,6.638655462184874
round_robin,100,6.890756302521009,6.831932773109243,6.840336134453781,6.857142857142857
round_robin,100,6.939130434782609,8.034782608695652,7.086956521739131,7.530434782608696
round_robin,100,6.813559322033898,7.177966101694915,6.669491525423729,7.3474576271186445
round_robin,100,8.652542372881356,7.322033898305085,7.423728813559322,7.966101694915254
round_robin,100,7.512605042016807,7.34453781512605,6.6722689075630255,7.151260504201681
round_robin,100,6.704918032786885,6.89344262295082,6.295081967213115,6.663934426229508
round_robin,100,7.279661016949152,6.9576271186440675,7.584745762711864,7.406779661016949
round_robin,100,6.385964912280702,7.008771929824562,7.526315789473684,6.517543859649122
round_robin,100,7.188524590163935,6.868852459016393,7.024590163934426,6.959016393442623
round_robin,100,7.105263157894737,7.421052631578948,7.140350877192983,7.166666666666667
round_robin,100,6.852459016393443,6.745901639344262,6.967213114754099,7.204918032786885
round_robin,100,7.482142857142857,7.419642857142857,7.625,8.25
round_robin,100,7.086956521739131,7.069565217391304,7.4,7.3478260869565215
round_robin,100,5.9743589743589745,6.034188034188034,6.6923076923076925,7.213675213675214
round_robin,100,7.601694915254237,7.703389830508475,7.02542372881356,6.813559322033898
round_robin,100,6.860869565217391,7.356521739130435,7.156521739130435,7.017391304347826
round_robin,100,7.614035087719298,7.043859649122807,7.201754385964913,7.2368421052631575
round_robin,100,7.85,6.916666666666667,7.008333333333334,7.283333333333333
round_robin,100,6.864,5.88,7.152,6.44
round_robin,100,7.313559322033898,7.4576271186440675,7.0,7.3559322033898304
round_robin,100,6.756302521008403,7.0,6.773109243697479,6.61344537815126
round_robin,100,7.7043478260869565,7.260869565217392,7.008695652173913,6.495652173913044
round_robin,100,7.198275862068965,7.75,7.905172413793103,7.137931034482759
round_robin,100,7.0256410256410255,7.042735042735043,8.0,6.521367521367521
round_robin,100,7.235772357723577,7.016260162601626,7.2926829268292686,6.626016260162602
round_robin,100,7.330578512396694,7.404958677685951,7.396694214876033,6.991735537190083
round_robin,100,7.2105263157894735,8.657894736842104,7.666666666666667,7.7368421052631575
round_robin,100,7.957983193277311,6.38655462184874,7.0588235294117645,7.495798319327731
round_robin,100,6.711711711711712,7.171171171171171,8.063063063063064,6.891891891891892
round_robin,100,6.478632478632479,6.6239316239316235,7.068376068376068,6.803418803418803
round_robin,100,8.220338983050848,7.110169491525424,6.822033898305085,7.533898305084746
round_robin,100,7.398230088495575,7.115044247787611,7.336283185840708,7.123893805309734
round_robin,100,8.25,7.410714285714286,6.991071428571429,7.732142857142857
round_robin,100,7.7043478260869565,6.808695652173913,7.765217391304348,7.234782608695652
round_robin,100,6.724137931034483,6.689655172413793,7.413793103448276,7.120689655172414
round_robin,100,6.042016806722689,6.638655462184874,6.243697478991597,6.067226890756302
round_robin,100,7.512820512820513,7.735042735042735,7.683760683760684,7.538461538461538
round_robin,100,6.556451612903226,6.774193548387097,6.629032258064516,6.314516129032258
round_robin,100,5.921739130434783,6.530434782608696,6.939130434782609,6.278260869565218
round_robin,100,7.384615384615385,7.333333333333333,6.803418803418803,7.794871794871795
round_robin,100,6.413223140495868,6.644628099173554,6.793388429752066,7.008264462809917
round_robin,100,7.769230769230769,7.6581196581196584,7.401709401709402,6.683760683760684
round_robin,100,6.877049180327869,7.0,7.163934426229508,6.573770491803279
round_robin,100,6.827868852459017,6.836065573770492,6.975409836065574,6.909836065573771
round_robin,100,6.958333333333333,6.691666666666666,6.791666666666667,6.858333333333333
round_robin,100,7.487603305785124,6.859504132231405,7.2727272727272725,7.1652892561983474
round_robin,100,7.148760330578512,6.2809917355371905,6.578512396694215,7.066115702479339
