algorithm,time,1,2,2,5
round_robin,100,18.458333333333332,13.633928571428571,3.755952380952381,2.6761904761904765
round_robin,100,19.285714285714285,12.351648351648352,3.381868131868132,2.424175824175824
round_robin,100,19.8,14.4875,3.553125,2.7
round_robin,100,18.0625,12.489583333333334,3.1953125,2.3208333333333333
round_robin,100,18.772972972972973,12.727027027027027,3.2513513513513512,2.403243243243243
round_robin,100,19.864197530864196,14.333333333333334,3.669753086419753,2.751851851851852
round_robin,100,18.23404255319149,11.686170212765957,3.0425531914893615,2.328723404255319
round_robin,100,19.647727272727273,11.701704545454545,3.5511363636363638,2.7602272727272728
round_robin,100,18.446927374301676,13.0,3.276536312849162,2.641340782122905
round_robin,100,19.238372093023255,13.688953488372093,3.308139534883721,2.6906976744186046
round_robin,100,22.187878787878788,12.924242424242424,3.2363636363636363,2.8533333333333335
round_robin,100,20.987730061349694,13.079754601226995,3.558282208588957,2.6883435582822086
round_robin,100,20.171597633136095,12.961538461538462,3.13905325443787,2.5786982248520713
round_robin,100,19.77777777777778,12.78888888888889,3.1972222222222224,2.663333333333333
round_robin,100,21.061349693251532,14.392638036809815,3.6533742331288344,2.830674846625767
round_robin,100,19.81437125748503,13.374251497005988,3.2365269461077846,2.5532934131736527
round_robin,100,20.80625,14.440625,3.43125,2.84625
round_robin,100,20.958333333333332,13.297619047619047,3.5595238095238093,2.8178571428571426
round_robin,100,18.859649122807017,13.070175438596491,3.2046783625730995,2.7976608187134504
round_robin,100,19.435294117647057,13.588235294117647,3.3588235294117648,2.724705882352941
round_robin,100,17.88586956521739,12.951086956521738,3.2418478260869565,2.479347826086957
round_robin,100,20.804597701149426,12.097701149425287,3.3879310344827585,2.4988505747126437
round_robin,100,22.675324675324674,14.75974025974026,3.6818181818181817,3.0428571428571427
round_robin,100,18.314917127071823,12.058011049723756,3.314917127071823,2.653038674033149
round_robin,100,18.083769633507853,11.798429319371728,3.0968586387434556,2.3958115183246074
round_robin,100,19.680232558139537,13.430232558139535,3.1656976744186047,2.58953488372093
round_robin,100,18.54494382022472,13.008426966292134,3.2247191011235956,2.401123595505618
round_robin,100,16.71794871794872,11.564102564102564,3.1205128205128205,2.511794871794872
round_robin,100,18.525714285714287,13.337142857142856,3.394285714285714,2.6422857142857143
round_robin,100,15.951456310679612,11.021844660194175,3.033980582524272,2.1922330097087377
round_robin,100,21.462025316455698,13.775316455696203,3.6202531645569622,2.749367088607595
round_robin,100,18.62162162162162,12.586486486486486,3.1675675675675676,2.4702702702702704
round_robin,100,18.6046511627907,13.636627906976743,3.3255813953488373,2.666279069767442
round_robin,100,20.095238095238095,12.836309523809524,3.3541666666666665,2.6773809523809526
round_robin,100,21.11764705882353,14.53921568627451,3.676470588235294,2.9790849673202615
round_robin,100,20.77639751552795,13.618012422360248,3.468944099378882,2.8782608695652177
round_robin,100,19.401129943502823,12.954802259887005,3.1779661016949152,2.473446327683616
