algorithm,time,1,1,1,1
round_robin,100,2.9038461538461537,5.788461538461538,8.224358974358974,12.948717948717949
round_robin,100,2.9444444444444446,5.987654320987654,8.561728395061728,11.895061728395062
round_robin,100,3.01840490797546,5.668711656441718,8.098159509202453,10.687116564417177
round_robin,100,3.1517241379310343,6.76551724137931,8.49655172413793,11.413793103448276
round_robin,100,2.9622641509433962,5.345911949685535,8.723270440251572,12.18867924528302
round_robin,100,2.3675675675675674,4.129729729729729,7.935135135135135,9.881081081081081
round_robin,100,2.6294117647058823,5.682352941176471,7.235294117647059,11.370588235294118
round_robin,100,3.0869565217391304,5.552795031055901,8.720496894409937,10.838509316770187
round_robin,100,2.672727272727273,5.4363636363636365,8.290909090909091,10.309090909090909
round_robin,100,3.5,6.1824324324324325,8.662162162162161,12.621621621621621
round_robin,100,2.963855421686747,5.716867469879518,7.9879518072289155,11.885542168674698
round_robin,100,2.792682926829268,6.189024390243903,8.914634146341463,11.317073170731707
round_robin,100,2.6988636363636362,5.238636363636363,7.926136363636363,9.8125
round_robin,100,3.3076923076923075,6.564102564102564,7.935897435897436,11.051282051282051
round_robin,100,3.0416666666666665,6.194444444444445,10.145833333333334,12.57638888888889
round_robin,100,2.5672514619883042,5.093567251461988,8.380116959064328,9.695906432748538
round_robin,100,2.9207317073170733,5.774390243902439,8.304878048780488,11.445121951219512
round_robin,100,3.0728476821192054,5.23841059602649,9.23841059602649,12.814569536423841
round_robin,100,2.8773006134969323,5.196319018404908,8.521472392638037,10.484662576687116
round_robin,100,2.9695121951219514,6.103658536585366,8.597560975609756,10.390243902439025
round_robin,100,2.4653465346534653,4.8316831683168315,5.747524752475248,9.232673267326733
round_robin,100,2.489010989010989,4.978021978021978,7.4010989010989015,10.912087912087912
round_robin,100,2.567415730337079,4.99438202247191,6.949438202247191,12.213483146067416
round_robin,100,3.223684210526316,5.348684210526316,8.93421052631579,11.677631578947368
round_robin,100,2.477777777777778,5.288888888888889,7.372222222222222,9.78888888888889
round_robin,100,2.8157894736842106,6.1644736842105265,9.756578947368421,11.414473684210526
round_robin,100,2.5729166666666665,4.677083333333333,6.947916666666667,9.791666666666666
round_robin,100,3.0745341614906834,6.459627329192546,7.577639751552795,10.925465838509316
round_robin,100,2.926829268292683,5.664634146341464,8.615853658536585,9.689024390243903
round_robin,100,2.6557377049180326,4.666666666666667,7.530054644808743,10.26775956284153
round_robin,100,2.6140350877192984,6.146198830409356,6.988304093567251,11.035087719298245
round_robin,100,2.4397590361445785,5.373493975903615,9.650602409638553,10.403614457831326
round_robin,100,3.2229299363057327,6.127388535031847,9.02547770700637,10.987261146496815
round_robin,100,2.6751592356687897,5.8471337579617835,8.248407643312103,11.496815286624203
round_robin,100,3.1806451612903226,6.04516129032258,8.832258064516129,10.135483870967741
round_robin,100,2.4161849710982657,5.514450867052023,8.959537572254336,10.716763005780347
round_robin,100,3.0,5.322784810126582,9.126582278481013,11.29746835443038
round_robin,100,2.972972972972973,6.486486486486487,7.662162162162162,12.135135135135135
round_robin,100,2.6666666666666665,4.833333333333333,8.30952380952381,10.946428571428571
round_robin,100,3.0128205128205128,6.262820512820513,10.0,10.935897435897436
round_robin,100,2.4909090909090907,6.096969696969697,8.078787878787878,10.266666666666667
round_robin,100,3.206451612903226,5.812903225806451,9.193548387096774,11.76774193548387
round_robin,100,2.691860465116279,5.523255813953488,8.25,10.348837209302326
round_robin,100,2.9938650306748467,4.58282208588957,9.94478527607362,10.184049079754601
round_robin,100,2.7365269461077846,5.592814371257485,8.131736526946108,11.74251497005988
round_robin,100,2.81875,6.125,8.9375,10.35
round_robin,100,2.7590361445783134,6.0843373493975905,8.524096385542169,9.885542168674698
round_robin,100,2.7548387096774194,6.2709677419354835,8.580645161290322,11.606451612903227
round_robin,100,2.759493670886076,6.094936708860759,8.746835443037975,11.556962025316455
round_robin,100,2.539772727272727,4.886363636363637,7.318181818181818,10.585227272727273
round_robin,100,3.1,6.0875,8.5,11.3
round_robin,100,2.425233644859813,4.411214953271028,6.275700934579439,9.266355140186915
round_robin,100,2.570588235294118,5.7176470588235295,8.070588235294117,10.776470588235295
round_robin,100,2.8795180722891565,5.620481927710843,8.590361445783133,9.96987951807229
round_robin,100,3.1488095238095237,5.416666666666667,8.345238095238095,10.30952380952381
round_robin,100,3.0324675324675323,5.318181818181818,9.175324675324676,12.909090909090908
round_robin,100,2.8587570621468927,4.7740112994350286,7.406779661016949,10.180790960451978
round_robin,100,2.69364161849711,4.745664739884393,7.965317919075145,11.196531791907514
round_robin,100,3.451388888888889,6.020833333333333,9.76388888888889,10.75
round_robin,100,2.810344827586207,5.316091954022989,8.735632183908047,9.448275862068966
round_robin,100,3.1197604790419162,5.706586826347305,7.640718562874252,10.281437125748504
round_robin,100,3.0,5.0,8.192546583850932,11.875776397515528
round_robin,100,3.3229813664596275,5.583850931677019,8.819875776397515,11.925465838509316
