algorithm,time,1,1
round_robin,1000,7.946236559139785,8.081133919843598
round_robin,1000,8.12047012732615,7.976493633692458
round_robin,1000,8.035538005923001,7.993089832181639
round_robin,1000,8.381188118811881,8.147524752475247
round_robin,1000,8.24729064039409,8.153694581280789
round_robin,1000,7.942631058358061,7.967359050445104
round_robin,1000,7.904055390702275,8.186943620178042
round_robin,1000,8.356650246305419,8.407881773399016
round_robin,1000,8.092428711897739,8.343166175024582
round_robin,1000,8.114931237721022,8.175834970530452
round_robin,1000,8.08259587020649,8.107177974434611
round_robin,1000,8.263984298331698,7.918547595682041
round_robin,1000,8.161417322834646,8.091535433070867
round_robin,1000,8.127344521224087,8.404738400789734
round_robin,1000,8.195098039215686,8.14607843137255
round_robin,1000,8.050295857988166,8.04240631163708
round_robin,1000,8.003952569169961,8.117588932806324
round_robin,1000,7.809242871189774,7.938053097345133
round_robin,1000,7.9191321499013805,7.922090729783037
round_robin,1000,8.135426889106968,8.15603532875368
round_robin,1000,8.115157480314961,8.042322834645669
round_robin,1000,8.007866273352999,8.172074729596854
round_robin,1000,8.117588932806324,8.188735177865613
round_robin,1000,8.337611056268509,8.128331688055281
round_robin,1000,8.013793103448275,8.244334975369458
round_robin,1000,8.061825318940137,7.920510304219824
round_robin,1000,8.109683794466402,8.460474308300395
round_robin,1000,8.280788177339902,8.339901477832512
round_robin,1000,8.206317867719644,8.185587364264562
round_robin,1000,8.027504911591356,7.959724950884087
round_robin,1000,7.973399014778325,7.924137931034482
round_robin,1000,8.001958863858961,8.1743388834476
round_robin,1000,7.849261083743842,7.822660098522167
round_robin,1000,7.931305201177625,7.980372914622179
round_robin,1000,8.160749506903352,8.221893491124261
round_robin,1000,8.212536728697355,8.086190009794318
round_robin,1000,8.04043392504931,8.076923076923077
round_robin,1000,7.856299212598425,8.06988188976378
round_robin,1000,8.044204322200393,8.24361493123772
round_robin,1000,8.186023622047244,7.965551181102362
round_robin,1000,7.9644268774703555,7.950592885375494
round_robin,1000,7.911504424778761,8.089478859390363
round_robin,1000,8.271835132482826,8.113837095191364
round_robin,1000,8.063663075416258,7.925563173359452
round_robin,1000,8.121182266009852,8.207881773399015
round_robin,1000,8.123015873015873,7.879960317460317
round_robin,1000,8.149606299212598,8.41240157480315
round_robin,1000,7.905882352941177,8.115686274509804
round_robin,1000,8.302463054187193,8.242364532019705
round_robin,1000,7.893032384690874,7.802747791952895
round_robin,1000,8.333660451422963,8.356231599607458
round_robin,1000,8.181102362204724,8.015748031496063
round_robin,1000,8.16699604743083,8.194664031620553
round_robin,1000,8.339920948616601,8.269762845849803
round_robin,1000,8.147087857847977,8.220138203356367
round_robin,1000,8.002955665024631,8.157635467980295
round_robin,1000,8.025590551181102,8.128937007874017
round_robin,1000,8.059686888454012,7.880626223091976
round_robin,1000,8.23767258382643,8.153846153846153
round_robin,1000,8.248039215686275,8.1
round_robin,1000,8.048275862068966,8.251231527093596
round_robin,1000,8.187561697926949,8.202369200394866
round_robin,1000,8.031496062992126,8.163385826771654
round_robin,1000,7.971624266144814,7.953033268101761
round_robin,1000,8.217560975609755,7.964878048780488
round_robin,1000,8.072063178677196,8.123395853899309
round_robin,1000,8.174384236453202,8.40591133004926
round_robin,1000,7.979411764705882,8.13921568627451
round_robin,1000,8.055335968379447,8.142292490118576
round_robin,1000,7.946640316205533,8.2401185770751
round_robin,1000,7.95968534906588,8.141592920353983
round_robin,1000,8.120315581854044,7.9723865877712035
round_robin,1000,8.286274509803922,8.347058823529412
round_robin,1000,8.319526627218934,8.072978303747535
round_robin,1000,7.954813359528488,7.911591355599215
round_robin,1000,8.188660801564028,7.994134897360704
round_robin,1000,8.086395233366435,8.215491559086395
round_robin,1000,8.016781836130306,8.129318854886476
round_robin,1000,8.062007874015748,8.101377952755906
round_robin,1000,8.049407114624506,8.25197628458498
round_robin,1000,8.058013765978368,8.086529006882989
round_robin,1000,7.855599214145383,7.860510805500982
round_robin,1000,8.08062930186824,7.95968534906588
round_robin,1000,8.107495069033531,7.875739644970414
round_robin,1000,8.091988130563799,8.421364985163205
round_robin,1000,8.051030421982336,8.143277723258096
round_robin,1000,8.380434782608695,8.281620553359684
round_robin,1000,8.190989226248776,8.107737512242899
round_robin,1000,8.113188976377952,8.080708661417322
round_robin,1000,8.350343473994112,8.33856722276742
round_robin,1000,8.214145383104126,8.098231827111984
round_robin,1000,8.171736997055937,8.094210009813542
round_robin,1000,8.14384236453202,7.966502463054187
round_robin,1000,8.12770137524558,8.271119842829076
round_robin,1000,8.244837758112094,8.154375614552606
