algorithm,time,1,2,2,5
round_robin,100,17.764705882352942,9.033613445378151,9.609243697478991,3.6890756302521006
round_robin,100,17.958333333333332,8.7875,9.595833333333333,3.5483333333333333
round_robin,100,17.391666666666666,8.908333333333333,8.6125,3.4200000000000004
round_robin,100,17.322314049586776,8.785123966942148,8.772727272727273,3.31900826446281
round_robin,100,17.965217391304346,9.373913043478261,9.230434782608695,3.6208695652173915
round_robin,100,17.68595041322314,9.351239669421487,9.115702479338843,3.44297520661157
round_robin,100,17.97457627118644,9.30084745762712,9.059322033898304,3.5728813559322035
round_robin,100,17.39669421487603,8.202479338842975,8.727272727272727,3.4066115702479336
round_robin,100,18.51260504201681,8.453781512605042,9.491596638655462,3.8420168067226887
round_robin,100,16.818181818181817,8.545454545454545,9.243801652892563,3.56198347107438
round_robin,100,18.034188034188034,8.705128205128204,9.106837606837606,3.502564102564103
round_robin,100,19.356521739130436,10.108695652173912,9.891304347826088,3.8521739130434782
round_robin,100,18.264957264957264,9.094017094017094,8.846153846153847,3.6307692307692307
round_robin,100,17.358333333333334,8.945833333333333,8.625,3.5716666666666668
round_robin,100,16.8099173553719,8.87190082644628,8.954545454545455,3.262809917355372
round_robin,100,17.34710743801653,8.913223140495868,9.09504132231405,3.5966942148760332
round_robin,100,17.096774193548388,8.78225806451613,8.584677419354838,3.3274193548387094
round_robin,100,17.983606557377048,8.655737704918034,8.573770491803279,3.357377049180328
round_robin,100,17.833333333333332,9.541666666666666,8.758333333333333,3.5633333333333335
round_robin,100,18.623931623931625,9.264957264957266,9.547008547008547,3.753846153846154
round_robin,100,17.25619834710744,8.880165289256198,8.351239669421487,3.497520661157025
round_robin,100,18.698275862068964,8.892241379310345,9.172413793103448,3.6448275862068966
round_robin,100,18.45,8.754166666666666,8.845833333333333,3.756666666666667
round_robin,100,16.652173913043477,8.73913043478261,8.31304347826087,3.4278260869565216
round_robin,100,17.708333333333332,9.25,8.870833333333334,3.5733333333333333
round_robin,100,18.100840336134453,8.903361344537815,9.016806722689076,3.4504201680672266
round_robin,100,17.11764705882353,9.281512605042018,9.542016806722689,3.6285714285714286
round_robin,100,18.54237288135593,8.728813559322035,9.067796610169491,3.830508474576271
round_robin,100,17.934959349593495,9.121951219512194,8.796747967479675,3.5447154471544713
round_robin,100,18.188524590163933,9.155737704918034,9.327868852459016,3.509836065573771
round_robin,100,18.37704918032787,8.540983606557377,9.225409836065573,3.585245901639344
round_robin,100,15.727272727272727,8.041322314049587,7.896694214876033,3.1206611570247933
round_robin,100,17.584745762711865,8.919491525423728,9.288135593220339,3.840677966101695
round_robin,100,16.846774193548388,8.487903225806452,7.625,3.266129032258065
round_robin,100,17.72,8.412,8.36,3.3328
round_robin,100,15.838709677419354,8.814516129032258,7.717741935483871,3.085483870967742
round_robin,100,17.620967741935484,8.903225806451612,8.258064516129032,3.470967741935484
round_robin,100,16.244094488188978,8.295275590551181,7.905511811023622,3.360629921259842
round_robin,100,18.191666666666666,9.3125,9.441666666666666,3.56
round_robin,100,18.864406779661017,8.411016949152541,8.923728813559322,3.5220338983050845
round_robin,100,17.623931623931625,9.235042735042734,9.055555555555555,3.58974358974359
round_robin,100,16.540983606557376,8.37704918032787,8.60655737704918,3.283606557377049
round_robin,100,16.77391304347826,8.143478260869566,8.891304347826088,3.323478260869565
round_robin,100,17.1869918699187,8.276422764227643,8.260162601626016,3.1853658536585368
round_robin,100,17.26829268292683,8.727642276422765,8.386178861788618,3.026016260162602
round_robin,100,17.60655737704918,8.98360655737705,8.774590163934427,3.363934426229508
round_robin,100,17.804878048780488,8.552845528455284,8.617886178861788,3.3512195121951223
