algorithm,time,1,5
round_robin,1000,18.635496183206108,7.377671755725191
round_robin,1000,18.819767441860463,7.509883720930233
round_robin,1000,18.84276126558006,7.4688398849472675
round_robin,1000,18.57849666983825,7.382112274024739
round_robin,1000,18.870406189555126,7.418568665377175
round_robin,1000,18.74368932038835,7.615922330097088
round_robin,1000,19.03191489361702,7.487234042553192
round_robin,1000,18.813706563706564,7.479729729729729
round_robin,1000,18.713733075435204,7.556479690522243
round_robin,1000,18.611378977820635,7.521697203471552
round_robin,1000,18.751445086705203,7.53718689788054
round_robin,1000,18.959654178674352,7.414793467819405
round_robin,1000,18.730326295585414,7.425335892514395
round_robin,1000,18.556513409961685,7.440421455938697
round_robin,1000,18.719844357976655,7.597665369649805
round_robin,1000,18.33173076923077,7.4642307692307694
round_robin,1000,19.046511627906977,7.476744186046512
round_robin,1000,18.77766990291262,7.512233009708739
round_robin,1000,19.01352657004831,7.473236714975846
round_robin,1000,18.967898832684824,7.603112840466926
round_robin,1000,18.39501438159156,7.435091083413231
round_robin,1000,18.775647171620324,7.4391179290508145
round_robin,1000,18.697696737044147,7.459500959692899
round_robin,1000,18.750485436893204,7.527184466019418
round_robin,1000,18.86952288218111,7.4732229795520935
round_robin,1000,18.786614936954415,7.544519883608148
round_robin,1000,18.934108527131784,7.549806201550387
round_robin,1000,18.814065510597302,7.409248554913295
round_robin,1000,18.637065637065636,7.533783783783784
round_robin,1000,18.339712918660286,7.462200956937799
round_robin,1000,18.577841451766954,7.413944603629417
round_robin,1000,18.753875968992247,7.561821705426357
round_robin,1000,18.75581395348837,7.552131782945736
round_robin,1000,18.877906976744185,7.456007751937984
round_robin,1000,18.846153846153847,7.382115384615385
round_robin,1000,18.503861003861005,7.495945945945945
round_robin,1000,18.714424007744434,7.482478218780251
round_robin,1000,18.467244701348747,7.517726396917148
round_robin,1000,18.283809523809524,7.38647619047619
round_robin,1000,18.533462657613967,7.565082444228904
round_robin,1000,18.808285163776493,7.4626204238921
round_robin,1000,18.776811594202897,7.4220289855072465
round_robin,1000,18.82915057915058,7.403088803088804
round_robin,1000,18.65125240847784,7.504238921001926
round_robin,1000,18.796153846153846,7.442307692307692
round_robin,1000,18.77831094049904,7.458349328214972
round_robin,1000,18.803864734299516,7.466666666666667
round_robin,1000,18.63961352657005,7.509951690821256
round_robin,1000,18.559694364851957,7.425405921680993
