algorithm,time,1,1,1,1
round_robin,1000,3.8484848484848486,7.778696051423324,11.340679522497704,15.140495867768594
round_robin,1000,3.9061913696060038,7.76266416510319,11.21857410881801,15.742026266416511
round_robin,1000,3.8232514177693764,8.011342155009451,11.521739130434783,15.640831758034027
round_robin,1000,3.9584905660377356,7.871698113207547,11.60377358490566,15.582075471698113
round_robin,1000,4.002806361085126,7.594948550046773,11.632366697848456,15.15622076707203
round_robin,1000,3.9551098376313276,8.075453677172876,11.637058261700096,15.54727793696275
round_robin,1000,3.9068673565380996,7.8692380056444025,11.51552210724365,15.498588899341486
round_robin,1000,3.9990512333965844,8.000948766603415,11.629981024667932,15.26091081593928
round_robin,1000,3.8652946679139384,7.579045837231057,11.171188026192704,15.972871842843778
round_robin,1000,3.976392823418319,7.674220963172805,11.671388101983004,15.485363550519358
round_robin,1000,3.8141509433962266,7.75188679245283,11.566981132075473,15.733962264150943
round_robin,1000,3.9458174904942966,7.986692015209125,11.815589353612168,15.277566539923955
round_robin,1000,3.8853564547206165,8.222543352601155,11.729287090558767,15.736030828516377
round_robin,1000,3.9219924812030076,7.912593984962406,11.769736842105264,15.293233082706767
round_robin,1000,3.9528846153846153,7.752884615384615,12.167307692307693,15.552884615384615
round_robin,1000,3.7618147448015122,7.920604914933837,11.701323251417769,15.302457466918714
round_robin,1000,3.9634831460674156,8.076779026217228,11.137640449438202,15.367977528089888
round_robin,1000,3.758851674641148,7.683253588516746,11.308133971291866,16.627751196172248
round_robin,1000,3.7822057460611678,7.696014828544949,11.414272474513439,15.19277108433735
round_robin,1000,3.7419659735349717,7.978260869565218,11.685255198487713,15.70226843100189
round_robin,1000,3.923943661971831,8.075117370892018,11.445070422535212,15.380281690140846
round_robin,1000,3.8478057889822597,7.661064425770308,11.27077497665733,15.712418300653594
round_robin,1000,3.8204393505253105,7.994269340974212,11.987583572110793,15.53199617956065
round_robin,1000,3.8909774436090228,7.93609022556391,11.75845864661654,15.271616541353383
round_robin,1000,3.8740671641791047,7.860074626865671,11.096082089552239,15.64179104477612
round_robin,1000,3.8386792452830187,7.850943396226415,11.693396226415095,15.615094339622642
round_robin,1000,3.81296992481203,7.917293233082707,11.657894736842104,15.433270676691729
round_robin,1000,3.9661016949152543,7.7015065913370995,11.432203389830509,15.725988700564972
round_robin,1000,3.818609022556391,7.682330827067669,11.947368421052632,15.289473684210526
round_robin,1000,3.980188679245283,7.766981132075472,11.849056603773585,15.31132075471698
round_robin,1000,3.698397737983035,7.857681432610745,11.439208294062205,15.894439208294063
round_robin,1000,3.738532110091743,7.6917431192660555,11.53394495412844,14.910091743119265
round_robin,1000,4.080449017773621,7.74555659494855,11.284377923292798,15.457436856875585
round_robin,1000,3.7685185185185186,7.8277777777777775,11.5,15.106481481481481
round_robin,1000,4.074215033301617,7.71360608943863,11.93815413891532,15.548049476688869
round_robin,1000,3.851043643263757,7.894686907020873,11.89753320683112,15.33965844402277
round_robin,1000,3.8378378378378377,7.517241379310345,11.461323392357874,15.904007455731593
round_robin,1000,3.8804554079696394,8.024667931688805,11.555977229601519,15.444022770398481
round_robin,1000,3.9151743638077288,7.71253534401508,11.55325164938737,15.786993402450518
round_robin,1000,3.9184834123222747,7.609478672985782,11.945971563981043,15.875829383886256
round_robin,1000,3.876425855513308,7.890684410646388,11.434410646387832,16.025665399239543
round_robin,1000,3.903500473036897,7.663197729422895,11.426679280983917,16.08609271523179
round_robin,1000,3.925373134328358,7.584888059701493,11.703358208955224,15.278917910447761
round_robin,1000,4.115568290353391,7.544412607449857,11.745940783190067,16.010506208213943
round_robin,1000,3.9047619047619047,7.685340802987862,11.746031746031745,15.244631185807656
round_robin,1000,3.7066911090742436,7.362969752520623,11.76993583868011,15.133822181484875
round_robin,1000,3.888679245283019,8.056603773584905,11.278301886792454,15.633962264150943
round_robin,1000,4.013145539906104,7.730516431924882,11.305164319248826,15.51924882629108
round_robin,1000,3.887218045112782,7.6419172932330826,11.784774436090226,15.347744360902256
round_robin,1000,3.8688679245283017,7.633962264150943,11.788679245283019,15.634905660377358
round_robin,1000,3.966730038022814,7.781368821292776,11.990494296577946,15.313688212927756
round_robin,1000,3.7298311444652907,7.967166979362101,11.48968105065666,15.4953095684803
round_robin,1000,3.9017941454202076,7.833805476864967,11.740321057601511,15.483474976392824
round_robin,1000,3.9526022304832713,7.470260223048327,11.509293680297398,15.306691449814126
round_robin,1000,3.7376146788990825,7.832110091743119,10.993577981651375,15.456880733944955
round_robin,1000,3.908514492753623,7.454710144927536,11.034420289855072,14.98822463768116
round_robin,1000,3.946124763705104,7.75992438563327,11.826086956521738,15.621928166351607
round_robin,1000,3.999054820415879,7.545368620037808,11.517013232514177,15.724007561436673
round_robin,1000,3.84071630537229,8.07822808671065,11.361922714420357,15.80961357210179
round_robin,1000,3.727859778597786,7.649446494464945,11.08210332103321,15.543357933579335
round_robin,1000,3.901140684410646,7.757604562737643,11.50190114068441,16.01615969581749
round_robin,1000,3.778917910447761,7.5289179104477615,11.444029850746269,15.74160447761194
round_robin,1000,3.879852125693161,7.567467652495379,11.40203327171904,15.256007393715342
round_robin,1000,3.8820840950639854,7.452468007312614,11.682815356489945,14.79981718464351
round_robin,1000,4.018656716417911,7.555037313432836,11.860074626865671,15.113805970149254
round_robin,1000,3.8034188034188032,7.801519468186135,11.849952516619183,15.761633428300096
round_robin,1000,4.032288698955366,7.602089268755935,12.05508072174739,15.487179487179487
round_robin,1000,3.805451127819549,7.692669172932331,11.515977443609023,15.593045112781954
round_robin,1000,3.979362101313321,7.854596622889305,11.492495309568481,15.273921200750468
round_robin,1000,4.017857142857143,7.7518796992481205,11.17951127819549,15.734022556390977
round_robin,1000,3.832869080779944,7.4911792014856085,11.639740018570102,15.49025069637883
round_robin,1000,3.8027777777777776,7.44537037037037,11.619444444444444,15.396296296296295
round_robin,1000,3.8781163434903045,7.693444136657433,11.386888273314867,15.167128347183748
round_robin,1000,3.803435114503817,7.716603053435114,11.649809160305344,16.043893129770993
round_robin,1000,3.9104908565928778,7.945139557266603,11.53897978825794,16.081809432146294
round_robin,1000,3.8721804511278197,7.416353383458647,11.675751879699249,15.964285714285714
round_robin,1000,3.8946869070208727,7.712523719165086,11.842504743833016,15.600569259962048
round_robin,1000,3.859566446748351,7.532516493873704,11.64373232799246,15.770970782280868
round_robin,1000,3.954588457899716,7.707663197729423,11.350047303689689,15.907284768211921
round_robin,1000,3.8842105263157896,7.7205741626794255,11.840191387559809,16.048803827751197
round_robin,1000,3.938888888888889,7.656481481481482,11.62037037037037,15.169444444444444
round_robin,1000,3.8886810102899907,7.646398503274088,11.129092609915809,15.666978484565014
round_robin,1000,3.809433962264151,7.939622641509434,11.629245283018868,15.53679245283019
round_robin,1000,3.917535545023697,7.88909952606635,11.66255924170616,15.556398104265403
round_robin,1000,3.8136704119850187,7.3267790262172285,11.852059925093632,15.513108614232209
round_robin,1000,3.9005681818181817,7.8125,11.824810606060606,15.594696969696969
round_robin,1000,3.795648060548723,7.945127719962157,11.820245979186376,15.53736991485336
round_robin,1000,3.8826868495742666,7.7540208136234625,11.903500473036896,15.666035950804163
round_robin,1000,3.6973684210526314,7.738721804511278,11.753759398496241,15.406015037593985
round_robin,1000,3.8070678127984716,8.198662846227316,12.017191977077363,15.36007640878701
round_robin,1000,3.8415559772296017,8.000948766603415,11.554079696394687,15.605313092979127
round_robin,1000,3.8174235403151067,7.544022242817424,11.748841519925858,15.145505097312327
round_robin,1000,3.862925482980681,7.645814167433302,11.495860165593376,15.003679852805888
round_robin,1000,3.758169934640523,7.763772175536881,11.380018674136322,15.583566760037348
round_robin,1000,3.9426934097421205,7.97803247373448,11.722063037249283,15.810888252148997
round_robin,1000,3.767741935483871,7.521658986175115,11.139170506912443,15.531797235023042
round_robin,1000,3.9572243346007605,7.767110266159696,11.982889733840304,15.527566539923955
round_robin,1000,3.816479400749064,7.5411985018726595,11.456928838951312,15.801498127340825
round_robin,1000,3.8328611898016995,7.723323890462701,11.933899905571293,15.47780925401322
round_robin,1000,3.8700564971751414,7.911487758945386,11.569679849340867,15.25894538606403
round_robin,1000,3.8966165413533833,7.591165413533835,11.540413533834586,15.901315789473685
round_robin,1000,3.8981921979067553,7.818268315889629,12.009514747859182,15.283539486203615
round_robin,1000,3.8120868744098204,7.658168083097261,12.49480642115203,15.08876298394712
round_robin,1000,4.036433365292425,7.669223394055609,11.855225311601151,16.095877277085332
round_robin,1000,3.7885338345864663,7.56109022556391,12.098684210526315,15.319548872180452
round_robin,1000,3.8293577981651374,7.544954128440367,11.422935779816514,15.138532110091743
round_robin,1000,3.810377358490566,7.530188679245283,11.830188679245284,15.693396226415095
round_robin,1000,3.883522727272727,7.646780303030303,11.672348484848484,16.008522727272727
round_robin,1000,4.083962264150943,7.481132075471698,11.925471698113208,15.633962264150943
round_robin,1000,3.776007497656982,7.772258669165885,11.181818181818182,16.175257731958762
round_robin,1000,3.9269449715370017,8.159392789373815,11.563567362428843,15.464895635673624
round_robin,1000,3.8051948051948052,7.4480519480519485,11.85343228200371,15.260667903525047
round_robin,1000,3.917535545023697,7.759241706161138,11.433175355450237,15.86350710900474
round_robin,1000,3.88400374181478,7.784845650140318,11.800748362956034,15.144059869036482
round_robin,1000,3.8,7.25,10.884545454545455,15.553636363636363
round_robin,1000,3.6943396226415093,7.437735849056604,11.89056603773585,16.022641509433964
round_robin,1000,3.87847866419295,7.648423005565863,11.266233766233766,15.664192949907235
round_robin,1000,3.8289719626168224,7.662616822429906,11.8196261682243,15.27196261682243
round_robin,1000,3.9075471698113207,8.056603773584905,11.761320754716982,15.281132075471698
round_robin,1000,3.923954372623574,7.779467680608365,12.249049429657795,15.217680608365018
round_robin,1000,3.7718491260349585,7.655933762649494,11.699172033118675,14.920883164673413
round_robin,1000,3.950191570881226,7.67911877394636,12.016283524904214,15.742337164750959
round_robin,1000,3.6663533834586466,7.875,12.146616541353383,15.015037593984962
round_robin,1000,3.9342723004694835,7.704225352112676,11.75962441314554,15.446009389671362
round_robin,1000,3.896200185356812,7.67191844300278,11.475440222428174,15.206672845227063
round_robin,1000,3.862857142857143,8.095238095238095,11.621904761904762,15.577142857142857
round_robin,1000,3.7914338919925514,7.757914338919925,11.416201117318435,15.496275605214153
round_robin,1000,3.6660714285714286,7.519642857142857,10.941071428571428,14.79375
round_robin,1000,3.744661095636026,7.853296193129062,11.19870009285051,15.638811513463324
round_robin,1000,3.907906976744186,7.7627906976744185,11.546046511627907,15.149767441860465
round_robin,1000,3.866981132075472,7.900943396226415,12.011320754716982,15.133962264150943
round_robin,1000,3.8223062381852553,7.782608695652174,11.680529300567107,15.771266540642722
round_robin,1000,3.8576850094876662,7.956356736242884,11.761859582542694,15.555028462998102
round_robin,1000,3.722272317403066,7.401262398557259,11.512173128944996,14.405770964833183
round_robin,1000,3.8221381267738885,7.709555345316935,12.070009460737937,15.28476821192053
round_robin,1000,3.979047619047619,7.685714285714286,11.852380952380953,15.627619047619048
round_robin,1000,3.8218283582089554,7.802238805970149,11.093283582089553,15.664179104477611
round_robin,1000,3.9650613786591125,7.948064211520302,11.637393767705383,15.324834749763928
round_robin,1000,3.8035055350553506,7.702952029520295,11.043357933579335,15.739852398523984
round_robin,1000,4.00862895493768,8.01150527325024,11.25503355704698,16.142857142857142
round_robin,1000,3.717636022514071,7.621951219512195,12.034709193245778,15.405253283302065
round_robin,1000,3.749763928234183,7.789423984891407,11.66194523135033,15.853635505193578
round_robin,1000,3.893536121673004,7.80893536121673,11.810836501901141,15.507604562737642
round_robin,1000,3.8726591760299627,7.659176029962547,11.571161048689138,15.532771535580524
round_robin,1000,3.771780303030303,7.978219696969697,11.800189393939394,15.549242424242424
round_robin,1000,3.8223443223443225,7.683150183150183,11.447802197802197,14.786630036630036
round_robin,1000,3.678341013824885,7.491244239631336,11.625806451612902,15.253456221198157
round_robin,1000,4.085249042145594,7.983716475095785,11.660919540229886,15.755747126436782
round_robin,1000,3.7284644194756553,7.707865168539326,11.80430711610487,15.642322097378278
round_robin,1000,3.82247403210576,7.586402266288951,11.86024551463645,15.55240793201133
round_robin,1000,3.845227062094532,7.333642261353105,11.74698795180723,15.362372567191844
round_robin,1000,3.8358633776091082,7.554079696394687,12.154648956356736,15.591081593927894
round_robin,1000,3.901129943502825,7.695856873822976,11.95668549905838,15.22316384180791
round_robin,1000,3.9132893496701224,7.8755890669180015,11.65315739868049,15.408105560791705
round_robin,1000,3.6784715750232992,7.7418452935694315,11.506057781919852,15.555452003727865
round_robin,1000,3.790719696969697,7.607007575757576,11.413825757575758,16.12215909090909
round_robin,1000,3.913085004775549,8.0,11.59789875835721,15.86341929321872
round_robin,1000,3.9452830188679244,7.741509433962264,11.731132075471699,15.604716981132075
round_robin,1000,3.923923006416132,7.562786434463795,11.494958753437214,15.103574702108158
round_robin,1000,3.7356746765249538,7.686691312384474,11.51109057301294,15.318853974121996
round_robin,1000,3.8742911153119093,7.786389413988658,11.77882797731569,15.607750472589792
round_robin,1000,4.0287631831256,8.07286673058485,11.424736337488016,16.052732502396932
round_robin,1000,3.7536630036630036,7.5366300366300365,10.887362637362637,15.597985347985349
round_robin,1000,3.795238095238095,7.938095238095238,11.58095238095238,15.93142857142857
round_robin,1000,3.799812030075188,7.948308270676692,11.697368421052632,15.277255639097744
round_robin,1000,4.027488151658768,8.046445497630332,11.511848341232227,15.4
round_robin,1000,3.9359464627151053,7.768642447418738,11.70076481835564,15.706500956022944
round_robin,1000,3.9290382819794583,7.859010270774976,11.486461251167134,15.304388422035482
round_robin,1000,3.9020172910662825,7.962536023054755,12.567723342939482,15.23342939481268
round_robin,1000,3.8947368421052633,7.8220095693779905,11.838277511961723,15.801913875598085
round_robin,1000,3.703878902554399,7.729422894985809,11.966887417218542,15.763481551561021
round_robin,1000,3.938202247191011,8.017790262172285,11.627340823970037,15.24063670411985
round_robin,1000,3.993339676498573,7.886774500475737,11.690770694576594,16.09324452901998
