algorithm,time,1,1
round_robin,100,7.530434782608696,6.417391304347826
round_robin,100,7.043103448275862,7.155172413793103
round_robin,100,7.559322033898305,7.669491525423729
round_robin,100,7.353448275862069,6.913793103448276
round_robin,100,7.0,6.336134453781512
round_robin,100,5.603305785123967,6.1570247933884295
round_robin,100,7.6068376068376065,6.769230769230769
round_robin,100,7.162162162162162,6.801801801801802
round_robin,100,6.733333333333333,7.133333333333334
round_robin,100,7.4033613445378155,7.218487394957983
round_robin,100,7.43859649122807,7.7368421052631575
round_robin,100,6.741379310344827,7.612068965517241
round_robin,100,7.231404958677686,7.082644628099174
round_robin,100,7.175438596491228,7.0964912280701755
round_robin,100,7.018018018018018,7.054054054054054
round_robin,100,7.893805309734513,6.884955752212389
round_robin,100,7.230769230769231,7.3931623931623935
round_robin,100,7.963963963963964,7.423423423423423
round_robin,100,6.705882352941177,6.840336134453781
round_robin,100,6.700854700854701,6.829059829059829
round_robin,100,6.823529411764706,7.243697478991597
round_robin,100,7.201754385964913,6.885964912280702
round_robin,100,7.773109243697479,7.411764705882353
round_robin,100,7.384615384615385,7.854700854700854
round_robin,100,6.420168067226891,6.117647058823529
round_robin,100,7.522123893805309,6.964601769911504
round_robin,100,7.699115044247788,7.734513274336283
round_robin,100,7.252173913043478,7.721739130434782
round_robin,100,7.155172413793103,7.0
round_robin,100,6.630252100840337,6.80672268907563
round_robin,100,7.568807339449541,6.8807339449541285
round_robin,100,6.966942148760331,6.809917355371901
round_robin,100,5.707692307692308,6.084615384615384
round_robin,100,7.008196721311475,7.204918032786885
round_robin,100,6.647058823529412,5.882352941176471
round_robin,100,7.63302752293578,7.4495412844036695
round_robin,100,6.482456140350878,6.675438596491228
round_robin,100,6.956140350877193,7.37719298245614
round_robin,100,8.086206896551724,7.137931034482759
round_robin,100,6.837398373983739,6.788617886178862
round_robin,100,7.666666666666667,6.883333333333334
round_robin,100,7.417391304347826,7.434782608695652
round_robin,100,7.981651376146789,7.871559633027523
round_robin,100,6.947826086956522,6.452173913043478
round_robin,100,7.086956521739131,6.495652173913044
round_robin,100,6.556521739130435,7.130434782608695
round_robin,100,7.769911504424779,6.831858407079646
round_robin,100,7.191304347826087,7.504347826086956
round_robin,100,6.991228070175438,7.526315789473684
round_robin,100,6.932773109243698,7.4789915966386555
round_robin,100,6.758620689655173,7.293103448275862
round_robin,100,6.791304347826087,6.51304347826087
round_robin,100,6.558333333333334,7.391666666666667
round_robin,100,6.592920353982301,7.079646017699115
round_robin,100,7.368421052631579,7.2631578947368425
round_robin,100,8.160714285714286,7.928571428571429
round_robin,100,7.517857142857143,6.946428571428571
round_robin,100,7.111111111111111,7.111111111111111
round_robin,100,6.747826086956522,6.843478260869565
round_robin,100,7.373913043478261,7.556521739130435
round_robin,100,6.6695652173913045,6.8
round_robin,100,7.555555555555555,6.521367521367521
round_robin,100,7.258928571428571,7.3125
round_robin,100,6.991525423728813,7.169491525423729
round_robin,100,7.666666666666667,7.213675213675214
round_robin,100,7.394957983193278,6.495798319327731
round_robin,100,7.173913043478261,7.278260869565218
round_robin,100,7.683760683760684,7.3247863247863245
round_robin,100,7.333333333333333,6.632478632478633
round_robin,100,6.598290598290598,6.863247863247863
round_robin,100,7.209090909090909,8.409090909090908
round_robin,100,7.176470588235294,6.65546218487395
round_robin,100,8.275862068965518,7.2155172413793105
round_robin,100,7.359649122807017,6.921052631578948
round_robin,100,7.362068965517241,7.862068965517241
round_robin,100,7.638888888888889,7.092592592592593
round_robin,100,7.408333333333333,7.25
round_robin,100,7.15929203539823,7.876106194690266
round_robin,100,6.8559322033898304,6.88135593220339
round_robin,100,8.330357142857142,7.5
round_robin,100,7.661016949152542,7.203389830508475
round_robin,100,7.461538461538462,6.965811965811966
round_robin,100,6.854700854700854,7.683760683760684
round_robin,100,7.198198198198198,7.315315315315315
round_robin,100,7.025210084033613,7.218487394957983
round_robin,100,7.078260869565217,7.48695652173913
round_robin,100,6.504201680672269,7.285714285714286
round_robin,100,7.828828828828829,6.918918918918919
round_robin,100,7.0256410256410255,6.794871794871795
round_robin,100,7.230769230769231,6.495726495726496
round_robin,100,7.539823008849558,7.097345132743363
round_robin,100,7.155172413793103,6.836206896551724
round_robin,100,6.983050847457627,7.135593220338983
round_robin,100,6.5423728813559325,8.127118644067796
round_robin,100,7.61864406779661,7.194915254237288
round_robin,100,6.925619834710743,7.413223140495868
round_robin,100,6.730434782608696,7.139130434782609
round_robin,100,8.017241379310345,7.181034482758621
round_robin,100,8.008928571428571,7.464285714285714
round_robin,100,6.888888888888889,7.102564102564102
round_robin,100,6.88135593220339,6.703389830508475
round_robin,100,8.008849557522124,7.513274336283186
round_robin,100,7.31404958677686,6.851239669421488
round_robin,100,6.408695652173913,6.6695652173913045
round_robin,100,7.119658119658119,6.0085470085470085
round_robin,100,7.0964912280701755,7.491228070175438
round_robin,100,6.262711864406779,7.161016949152542
round_robin,100,7.945945945945946,7.63963963963964
round_robin,100,6.12280701754386,6.675438596491228
round_robin,100,7.119658119658119,7.119658119658119
round_robin,100,7.026086956521739,6.173913043478261
round_robin,100,6.925,6.8
round_robin,100,6.956140350877193,7.833333333333333
round_robin,100,7.222222222222222,7.222222222222222
round_robin,100,7.303571428571429,7.276785714285714
round_robin,100,7.173913043478261,6.765217391304348
round_robin,100,6.869565217391305,7.48695652173913
round_robin,100,7.051724137931035,6.862068965517241
round_robin,100,7.301724137931035,7.25
round_robin,100,7.245614035087719,7.631578947368421
round_robin,100,7.230769230769231,7.170940170940171
round_robin,100,7.288288288288288,7.1891891891891895
round_robin,100,7.339130434782609,7.217391304347826
round_robin,100,6.887931034482759,7.525862068965517
round_robin,100,6.852173913043479,6.339130434782609
round_robin,100,7.427272727272728,7.609090909090909
round_robin,100,7.477876106194691,7.247787610619469
round_robin,100,7.734513274336283,6.929203539823009
round_robin,100,7.9576271186440675,7.415254237288136
round_robin,100,7.2926829268292686,6.0894308943089435
round_robin,100,7.3418803418803416,7.0
round_robin,100,7.56140350877193,7.412280701754386
round_robin,100,7.265486725663717,7.566371681415929
round_robin,100,7.060344827586207,7.025862068965517
round_robin,100,7.155172413793103,6.732758620689655
round_robin,100,6.726495726495727,6.615384615384615
round_robin,100,7.212389380530974,6.716814159292035
round_robin,100,6.616666666666666,6.758333333333334
round_robin,100,7.443478260869565,7.539130434782609
round_robin,100,7.232758620689655,6.896551724137931
round_robin,100,7.059322033898305,6.906779661016949
round_robin,100,7.151260504201681,7.084033613445378
round_robin,100,7.042735042735043,7.239316239316239
round_robin,100,7.067796610169491,6.61864406779661
round_robin,100,8.050420168067227,6.714285714285714
round_robin,100,6.80672268907563,6.915966386554622
round_robin,100,6.867256637168142,6.628318584070796
round_robin,100,8.036697247706423,8.009174311926605
round_robin,100,6.965217391304348,7.130434782608695
round_robin,100,8.429824561403509,6.728070175438597
round_robin,100,7.692982456140351,7.157894736842105
round_robin,100,6.803418803418803,6.6581196581196584
round_robin,100,6.4298245614035086,7.771929824561403
round_robin,100,7.632478632478633,6.6239316239316235
round_robin,100,6.442622950819672,6.852459016393443
round_robin,100,7.0,7.221238938053097
round_robin,100,7.8053097345132745,7.079646017699115
round_robin,100,6.9914529914529915,7.572649572649572
round_robin,100,6.947368421052632,7.008771929824562
round_robin,100,7.078260869565217,7.791304347826087
round_robin,100,7.695652173913044,7.721739130434782
round_robin,100,7.368,7.2
round_robin,100,6.380165289256198,6.859504132231405
round_robin,100,7.610169491525424,7.677966101694915
round_robin,100,6.5,6.704918032786885
round_robin,100,6.7073170731707314,6.512195121951219
round_robin,100,7.025862068965517,6.525862068965517
round_robin,100,7.353982300884955,7.513274336283186
round_robin,100,6.370689655172414,7.077586206896552
round_robin,100,7.2,7.408695652173913
round_robin,100,7.413793103448276,6.844827586206897
round_robin,100,8.243478260869566,7.7043478260869565
round_robin,100,6.764705882352941,7.34453781512605
round_robin,100,7.3090909090909095,7.5636363636363635
round_robin,100,7.30327868852459,6.672131147540983
round_robin,100,7.990990990990991,7.738738738738738
round_robin,100,7.464912280701754,7.2631578947368425
round_robin,100,6.666666666666667,7.299145299145299
round_robin,100,6.353982300884955,6.884955752212389
round_robin,100,7.0,7.3418803418803416
round_robin,100,7.578947368421052,7.5
round_robin,100,7.175,6.583333333333333
round_robin,100,7.451327433628318,7.176991150442478
round_robin,100,6.672413793103448,7.879310344827586
round_robin,100,6.436974789915967,6.907563025210084
round_robin,100,7.610619469026549,7.371681415929204
round_robin,100,7.460869565217391,6.452173913043478
round_robin,100,7.758620689655173,7.939655172413793
round_robin,100,7.387931034482759,6.482758620689655
round_robin,100,6.890756302521009,6.991596638655462
round_robin,100,6.97457627118644,6.737288135593221
round_robin,100,7.446428571428571,8.303571428571429
round_robin,100,6.82051282051282,6.957264957264957
round_robin,100,6.948717948717949,6.957264957264957
round_robin,100,7.271929824561403,6.973684210526316
round_robin,100,7.63963963963964,7.576576576576577
round_robin,100,7.45,6.583333333333333
round_robin,100,8.066115702479339,7.347107438016529
round_robin,100,7.113043478260869,7.3652173913043475
round_robin,100,7.052631578947368,7.254385964912281
round_robin,100,7.619469026548672,6.9734513274336285
round_robin,100,6.843478260869565,7.0
round_robin,100,6.752,7.008
round_robin,100,7.053097345132743,6.84070796460177
round_robin,100,7.275862068965517,6.267241379310345
round_robin,100,7.264957264957265,6.273504273504273
round_robin,100,6.571428571428571,7.223214285714286
round_robin,100,6.352459016393443,6.918032786885246
round_robin,100,7.663865546218488,7.092436974789916
round_robin,100,7.123893805309734,6.707964601769912
round_robin,100,7.508474576271187,7.508474576271187
round_robin,100,7.110169491525424,7.1525423728813555
round_robin,100,7.052173913043478,6.965217391304348
round_robin,100,7.188034188034188,7.632478632478633
round_robin,100,7.274336283185841,7.04424778761062
round_robin,100,7.464285714285714,7.321428571428571
round_robin,100,7.867256637168142,6.79646017699115
round_robin,100,7.7894736842105265,7.745614035087719
round_robin,100,7.440677966101695,6.406779661016949
round_robin,100,7.3760683760683765,6.717948717948718
round_robin,100,6.447368421052632,6.5964912280701755
round_robin,100,7.256637168141593,7.964601769911504
round_robin,100,8.0,6.902654867256637
round_robin,100,6.846774193548387,6.540322580645161
round_robin,100,6.3545454545454545,6.5636363636363635
